=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.08.24 07:56:23 =~=~=~=~=~=~=~=~=~=~=~=
Locating devices...Found 1 devices.
Parasite power is: OFF
Device 0 Address: 3B86B65D06D80C30
Device 0 Resolution: 12
Temp: 41.7500000000Selected profile: 1
Selected profile: 2
Selected profile: 3
Selected profile: 1
profile1: MEMS mics
91005,64.75,On?1:1,160,120,0,0[0],11111111,95.2500,0.00000147,-0.00000000,95.25014495,
92295,65.25,On?1:1,160,120,0,0[0],11111111,94.7500,0.00000150,-0.00000000,94.75015258,
93584,66.25,On?1:1,160,120,0,0[0],11111111,93.7500,0.00000152,-0.00000000,93.75015258,
94873,67.50,On?1:1,160,120,0,0[0],11111111,92.5000,0.00000154,-0.00000000,92.50015258,
96162,68.50,On?1:1,160,120,0,0[0],11111111,91.5000,0.00000156,-0.00000000,91.50015258,
97453,69.00,On?1:1,160,120,0,0[0],11111111,91.0000,0.00000158,-0.00000000,91.00016021,
98742,69.75,On?1:1,160,120,0,0[0],11111111,90.2500,0.00000160,-0.00000000,90.25016021,
100031,70.00,On?1:1,160,120,0,0[0],11111111,90.0000,0.00000162,-0.00000000,90.00016021,
101321,71.50,On?1:1,160,120,0,0[0],11111111,88.5000,0.00000165,-0.00000000,88.50016784,
102611,71.50,On?1:1,160,120,0,0[0],11111111,88.5000,0.00000167,0.00000000,88.50016784,
103902,72.75,On?1:1,160,120,0,0[0],11111111,87.2500,0.00000169,-0.00000000,87.25016784,
105192,73.00,On?1:1,160,120,0,0[0],11111111,87.0000,0.00000171,-0.00000000,87.00016784,
106482,74.50,On?1:1,160,120,0,0[0],11111111,85.5000,0.00000173,-0.00000000,85.50017547,
107772,75.25,On?1:1,160,120,0,0[0],11111111,84.7500,0.00000175,-0.00000000,84.75017547,
109064,75.75,On?1:1,160,120,0,0[0],11111111,84.2500,0.00000177,-0.00000000,84.25017547,
110354,76.25,On?1:1,160,120,0,0[0],11111111,83.7500,0.00000178,-0.00000000,83.75017547,
111644,77.25,On?1:1,160,120,0,0[0],11111111,82.7500,0.00000180,-0.00000000,82.75018310,
112934,77.25,On?1:1,160,120,0,0[0],11111111,82.7500,0.00000182,0.00000000,82.75018310,
114225,77.75,On?1:1,160,120,0,0[0],11111111,82.2500,0.00000184,-0.00000000,82.25018310,
115515,79.00,On?1:1,160,120,0,0[0],11111111,81.0000,0.00000186,-0.00000000,81.00018310,
116805,79.25,On?1:1,160,120,0,0[0],11111111,80.7500,0.00000188,-0.00000000,80.75019073,
118095,80.25,On?1:1,160,120,0,0[0],11111111,79.7500,0.00000190,-0.00000000,79.75019073,
119387,81.50,On?1:1,160,120,0,0[0],11111111,78.5000,0.00000192,-0.00000000,78.50019073,
120677,82.00,On?1:1,160,120,0,0[0],11111111,78.0000,0.00000194,-0.00000000,78.00019073,
121967,83.25,On?1:1,160,120,0,0[0],11111111,76.7500,0.00000195,-0.00000000,76.75019836,
123257,84.00,On?1:1,160,120,0,0[0],11111111,76.0000,0.00000197,-0.00000000,76.00019836,
124548,84.50,On?1:1,160,120,0,0[0],11111111,75.5000,0.00000199,-0.00000000,75.50019836,
125839,84.75,On?1:1,160,120,0,0[0],11111111,75.2500,0.00000201,-0.00000000,75.25019836,
127129,85.25,On?1:1,160,120,0,0[0],11111111,74.7500,0.00000202,-0.00000000,74.75020599,
128419,86.00,On?1:1,160,120,0,0[0],11111111,74.0000,0.00000204,-0.00000000,74.00020599,
129710,87.25,On?1:1,160,120,0,0[0],11111111,72.7500,0.00000206,-0.00000000,72.75020599,
131001,87.75,On?1:1,160,120,0,0[0],11111111,72.2500,0.00000207,-0.00000000,72.25020599,
132291,88.75,On?1:1,160,120,0,0[0],11111111,71.2500,0.00000209,-0.00000000,71.25020599,
133581,89.75,On?1:1,160,120,0,0[0],11111111,70.2500,0.00000211,-0.00000000,70.25021362,
134872,90.75,On?1:1,160,120,0,0[0],11111111,69.2500,0.00000212,-0.00000000,69.25021362,
136163,91.75,On?1:1,160,120,0,0[0],11111111,68.2500,0.00000214,-0.00000000,68.25021362,
137453,91.75,On?1:1,160,120,0,0[0],11111111,68.2500,0.00000216,0.00000000,68.25021362,
138742,92.00,On?1:1,160,120,0,0[0],11111111,68.0000,0.00000217,-0.00000000,68.00021362,
140033,92.50,On?1:1,160,120,0,0[0],11111111,67.5000,0.00000219,-0.00000000,67.50022125,
141324,94.25,On?1:1,160,120,0,0[0],11111111,65.7500,0.00000220,-0.00000000,65.75022125,
142614,95.00,On?1:1,160,120,0,0[0],11111111,65.0000,0.00000222,-0.00000000,65.00022125,
143904,95.75,On?1:1,160,120,0,0[0],11111111,64.2500,0.00000223,-0.00000000,64.25022125,
145195,96.50,On?1:1,160,120,0,0[0],11111111,63.5000,0.00000225,-0.00000000,63.50022506,
146485,98.00,On?1:1,160,120,0,0[0],11111111,62.0000,0.00000226,-0.00000000,62.00022506,
147776,98.50,On?1:1,160,120,0,0[0],11111111,61.5000,0.00000228,-0.00000000,61.50022888,
149066,98.00,On?1:1,160,120,0,0[0],11111111,62.0000,0.00000229,0.00000000,62.00022888,
150355,98.50,On?1:1,160,120,0,0[0],11111111,61.5000,0.00000230,-0.00000000,61.50022888,
151646,99.00,On?1:1,160,120,0,0[0],11111111,61.0000,0.00000232,-0.00000000,61.00023269,
152937,101.00,On?1:1,160,120,0,0[0],11111111,59.0000,0.00000233,-0.00000000,59.00023269,
154228,101.00,On?1:1,160,120,0,0[0],11111111,59.0000,0.00000235,0.00000000,59.00023651,
155518,101.75,On?1:1,160,120,0,0[0],11111111,58.2500,0.00000236,-0.00000000,58.25023651,
156810,102.50,On?1:1,160,120,0,0[0],11111111,57.5000,0.00000237,-0.00000000,57.50023651,
158102,102.75,On?1:1,160,120,0,0[0],11111111,57.2500,0.00000239,-0.00000000,57.25024032,
159393,103.50,On?1:1,160,120,0,0[0],11111111,56.5000,0.00000240,-0.00000000,56.50024032,
160685,103.00,On?1:1,160,120,0,0[0],11111111,57.0000,0.00000241,0.00000000,57.00024032,
161975,103.50,On?1:1,160,120,0,0[0],11111111,56.5000,0.00000243,-0.00000000,56.50024414,
163267,103.75,On?1:1,160,120,0,0[0],11111111,56.2500,0.00000244,-0.00000000,56.25024414,
164558,104.00,On?1:1,160,120,0,0[0],11111111,56.0000,0.00000245,-0.00000000,56.00024414,
165850,105.25,On?1:1,160,120,0,0[0],11111111,54.7500,0.00000246,-0.00000000,54.75024795,
167141,105.50,On?1:1,160,120,0,0[0],11111111,54.5000,0.00000248,-0.00000000,54.50024795,
168433,106.25,On?1:1,160,120,0,0[0],11111111,53.7500,0.00000249,-0.00000000,53.75024795,
169724,107.25,On?1:1,160,120,0,0[0],11111111,52.7500,0.00000250,-0.00000000,52.75025177,
171016,108.50,On?1:1,160,120,0,0[0],11111111,51.5000,0.00000251,-0.00000000,51.50025177,
172307,108.25,On?1:1,160,120,0,0[0],11111111,51.7500,0.00000253,0.00000000,51.75025177,
173598,108.50,On?1:1,160,120,0,0[0],11111111,51.5000,0.00000254,-0.00000000,51.50025558,
174889,110.25,On?1:1,160,120,0,0[0],11111111,49.7500,0.00000255,-0.00000000,49.75025558,
176181,109.75,On?1:1,160,120,0,0[0],11111111,50.2500,0.00000256,0.00000000,50.25025558,
177471,109.75,On?1:1,160,120,0,0[0],11111111,50.2500,0.00000257,0.00000000,50.25025558,
178762,111.25,On?1:1,160,120,0,0[0],11111111,48.7500,0.00000258,-0.00000000,48.75025939,
180054,112.00,On?1:1,160,120,0,0[0],11111111,48.0000,0.00000260,-0.00000000,48.00025939,
181345,112.75,On?1:1,160,120,0,0[0],11111111,47.2500,0.00000261,-0.00000000,47.25025939,
182636,114.25,On?1:1,160,120,0,0[0],11111111,45.7500,0.00000262,-0.00000000,45.75026321,
183928,114.25,On?1:1,160,120,0,0[0],11111111,45.7500,0.00000263,0.00000000,45.75026321,
185219,115.50,On?1:1,160,120,0,0[0],11111111,44.5000,0.00000264,-0.00000000,44.50026321,
186510,115.75,On?1:1,160,120,0,0[0],11111111,44.2500,0.00000265,-0.00000000,44.25026321,
187801,115.25,On?1:1,160,120,0,0[0],11111111,44.7500,0.00000266,0.00000000,44.75026702,
189092,116.00,On?1:1,160,120,0,0[0],11111111,44.0000,0.00000267,-0.00000000,44.00026702,
190384,116.25,On?1:1,160,120,0,0[0],11111111,43.7500,0.00000268,-0.00000000,43.75026702,
191675,118.50,On?1:1,160,120,0,0[0],11111111,41.5000,0.00000269,-0.00000000,41.50027084,
192966,119.25,On?1:1,160,120,0,0[0],11111111,40.7500,0.00000270,-0.00000000,40.75027084,
194258,118.25,On?1:1,160,120,0,0[0],11111111,41.7500,0.00000271,0.00000000,41.75027084,
195549,118.25,On?1:1,160,120,0,0[0],11111111,41.7500,0.00000272,0.00000000,41.75027084,
196839,117.75,On?1:1,160,120,0,0[0],11111111,42.2500,0.00000273,0.00000000,42.25027465,
198129,117.25,On?1:1,160,120,0,0[0],11111111,42.7500,0.00000274,0.00000000,42.75027465,
199419,119.25,On?1:1,160,120,0,0[0],11111111,40.7500,0.00000275,-0.00000000,40.75027465,
200712,119.25,On?1:1,160,120,0,0[0],11111111,40.7500,0.00000276,0.00000000,40.75027465,
202002,118.50,On?1:1,160,120,0,0[0],11111111,41.5000,0.00000277,0.00000000,41.50027847,
203292,120.50,On?1:1,160,120,0,0[0],11111111,39.5000,0.00000278,-0.00000000,39.50027847,
204583,121.75,On?1:1,160,120,0,0[0],11111111,38.2500,0.00000278,-0.00000000,38.25027847,
205876,121.75,On?1:1,160,120,0,0[0],11111111,38.2500,0.00000279,0.00000000,38.25027847,
207166,121.50,On?1:1,160,120,0,0[0],11111111,38.5000,0.00000280,0.00000000,38.50027847,
208456,121.75,On?1:1,160,120,0,0[0],11111111,38.2500,0.00000281,-0.00000000,38.25028228,
209747,122.75,On?1:1,160,120,0,0[0],11111111,37.2500,0.00000282,-0.00000000,37.25028228,
211040,123.50,On?1:1,160,120,0,0[0],11111111,36.5000,0.00000283,-0.00000000,36.50028228,
212331,122.75,On?1:1,160,120,0,0[0],11111111,37.2500,0.00000284,0.00000000,37.25028228,
213621,124.50,On?1:1,160,120,0,0[0],11111111,35.5000,0.00000285,-0.00000000,35.50028610,
214913,124.50,On?1:1,160,120,0,0[0],11111111,35.5000,0.00000285,0.00000000,35.50028610,
216204,124.75,On?1:1,160,120,0,0[0],11111111,35.2500,0.00000286,-0.00000000,35.25028610,
217495,124.00,On?1:1,160,120,0,0[0],11111111,36.0000,0.00000287,0.00000000,36.00028610,
218785,124.75,On?1:1,160,120,0,0[0],11111111,35.2500,0.00000288,-0.00000000,35.25028610,
220077,125.25,On?1:1,160,120,0,0[0],11111111,34.7500,0.00000289,-0.00000000,34.75028991,
221369,127.75,On?1:1,160,120,0,0[0],11111111,32.2500,0.00000289,-0.00000000,32.25028991,
222660,127.50,On?1:1,160,120,0,0[0],11111111,32.5000,0.00000290,0.00000000,32.50028991,
223950,128.75,On?1:1,160,120,0,0[0],11111111,31.2500,0.00000291,-0.00000000,31.25029182,
225242,127.50,On?1:1,160,120,0,0[0],11111111,32.5000,0.00000292,0.00000000,32.50028991,
226533,127.75,On?1:1,160,120,0,0[0],11111111,32.2500,0.00000292,-0.00000000,32.25029373,
227824,128.25,On?1:1,160,120,0,0[0],11111111,31.7500,0.00000293,-0.00000000,31.75029373,
229115,129.00,On?1:1,160,120,0,0[0],11111111,31.0000,0.00000294,-0.00000000,31.00029373,
230407,130.00,On?1:1,160,120,0,0[0],11111111,30.0000,0.00000295,-0.00000000,30.00029373,
231699,130.00,On?1:1,160,120,0,0[0],11111111,30.0000,0.00000295,0.00000000,30.00029563,
232989,130.50,On?1:1,160,120,0,0[0],11111111,29.5000,0.00000296,-0.00000000,29.50029563,
234280,130.75,On?1:1,160,120,0,0[0],11111111,29.2500,0.00000297,-0.00000000,29.25029754,
235572,132.00,On?1:1,160,120,0,0[0],11111111,28.0000,0.00000297,-0.00000000,28.00029754,
236864,131.25,On?1:1,160,120,0,0[0],11111111,28.7500,0.00000298,0.00000000,28.75029754,
238154,131.25,On?1:1,160,120,0,0[0],11111111,28.7500,0.00000299,0.00000000,28.75029945,
239444,132.50,On?1:1,160,120,0,0[0],11111111,27.5000,0.00000299,-0.00000000,27.50029945,
240736,132.75,On?1:1,160,120,0,0[0],11111111,27.2500,0.00000300,-0.00000000,27.25029945,
242028,133.25,On?1:1,160,120,0,0[0],11111111,26.7500,0.00000301,-0.00000000,26.75030136,
243319,134.00,On?1:1,160,120,0,0[0],11111111,26.0000,0.00000301,-0.00000000,26.00030136,
244611,133.75,On?1:1,160,120,0,0[0],11111111,26.2500,0.00000302,0.00000000,26.25030136,
245901,133.75,On?1:1,160,120,0,0[0],11111111,26.2500,0.00000302,0.00000000,26.25030326,
247191,133.00,On?1:1,160,120,0,0[0],11111111,27.0000,0.00000303,0.00000000,27.00030326,
248482,133.25,On?1:1,160,120,0,0[0],11111111,26.7500,0.00000304,-0.00000000,26.75030326,
249774,135.00,On?1:1,160,120,0,0[0],11111111,25.0000,0.00000304,-0.00000000,25.00030326,
251065,135.00,On?1:1,160,120,0,0[0],11111111,25.0000,0.00000305,0.00000000,25.00030517,
252355,136.25,On?1:1,160,120,0,0[0],11111111,23.7500,0.00000305,-0.00000000,23.75030517,
253647,135.50,On?1:1,160,120,0,0[0],11111111,24.5000,0.00000306,0.00000000,24.50030517,
254938,136.25,On?1:1,160,120,0,0[0],11111111,23.7500,0.00000306,-0.00000000,23.75030708,
256229,137.75,On?1:1,160,120,0,0[0],11111111,22.2500,0.00000307,-0.00000000,22.25030708,
257520,136.75,On?1:1,160,120,0,0[0],11111111,23.2500,0.00000308,0.00000000,23.25030708,
258811,137.25,On?1:1,160,120,0,0[0],11111111,22.7500,0.00000308,-0.00000000,22.75030899,
260103,139.00,On?1:1,160,120,0,0[0],11111111,21.0000,0.00000309,-0.00000000,21.00030899,
261394,139.50,On?1:1,160,120,0,0[0],11111111,20.5000,0.00000309,-0.00000000,20.50030899,
262685,140.00,On?1:1,160,120,0,0[0],11111111,20.0000,0.00000309,-0.00000000,20.00030899,
263977,141.00,On?1:1,160,120,0,0[0],11111111,19.0000,0.00000310,-0.00000000,19.00030899,
265269,139.75,On?1:1,160,120,0,0[0],11111111,20.2500,0.00000310,0.00000000,20.25031089,
266559,140.25,On?1:1,160,120,0,0[0],11111111,19.7500,0.00000311,-0.00000000,19.75031089,
267850,140.25,On?1:1,160,120,0,0[0],11111111,19.7500,0.00000311,0.00000000,19.75031089,
269142,141.00,On?1:1,160,120,0,0[0],11111111,19.0000,0.00000312,-0.00000000,19.00031089,
270433,141.75,On?1:1,160,120,0,0[0],11111111,18.2500,0.00000312,-0.00000000,18.25031280,
271724,141.75,On?1:1,160,120,0,0[0],11111111,18.2500,0.00000313,0.00000000,18.25031280,
273014,142.50,On?1:1,160,120,0,0[0],11111111,17.5000,0.00000313,-0.00000000,17.50031280,
274307,142.00,On?1:1,160,120,0,0[0],11111111,18.0000,0.00000313,0.00000000,18.00031280,
275597,142.25,On?1:1,160,120,0,0[0],11111111,17.7500,0.00000314,-0.00000000,17.75031471,
276888,142.50,On?1:1,160,120,0,0[0],11111111,17.5000,0.00000314,-0.00000000,17.50031471,
278179,142.75,On?1:1,160,120,0,0[0],11111111,17.2500,0.00000315,-0.00000000,17.25031471,
279472,143.25,On?1:1,160,120,0,0[0],11111111,16.7500,0.00000315,-0.00000000,16.75031471,
280763,143.75,On?1:1,160,120,0,0[0],11111111,16.2500,0.00000315,-0.00000000,16.25031471,
282054,143.75,On?1:1,160,120,0,0[0],11111111,16.2500,0.00000316,0.00000000,16.25031661,
283344,144.00,On?1:1,160,120,0,0[0],11111111,16.0000,0.00000316,-0.00000000,16.00031661,
284637,144.00,On?1:1,160,120,0,0[0],11111111,16.0000,0.00000317,0.00000000,16.00031661,
285927,144.25,On?1:1,160,120,0,0[0],11111111,15.7500,0.00000317,-0.00000000,15.75031661,
287218,145.00,On?1:1,160,120,0,0[0],11111111,15.0000,0.00000317,-0.00000000,15.00031757,
288509,145.00,On?1:1,160,120,0,0[0],11111111,15.0000,0.00000318,0.00000000,15.00031757,
289800,145.75,On?1:1,160,120,0,0[0],11111111,14.2500,0.00000318,-0.00000000,14.25031757,
291092,145.75,On?1:1,160,120,0,0[0],11111111,14.2500,0.00000318,0.00000000,14.25031852,
292382,146.75,On?1:1,160,120,0,0[0],11111111,13.2500,0.00000319,-0.00000000,13.25031852,
293673,146.50,On?1:1,160,120,0,0[0],11111111,13.5000,0.00000319,0.00000000,13.50031852,
294964,146.50,On?1:1,160,120,0,0[0],11111111,13.5000,0.00000319,0.00000000,13.50031948,
296255,147.25,On?1:1,160,120,0,0[0],11111111,12.7500,0.00000320,-0.00000000,12.75031948,
297546,146.25,On?1:1,160,120,0,0[0],11111111,13.7500,0.00000320,0.00000000,13.75031948,
298836,147.75,On?1:1,160,120,0,0[0],11111111,12.2500,0.00000320,-0.00000000,12.25032043,
300128,147.25,On?1:1,160,120,0,0[0],11111111,12.7500,0.00000320,0.00000000,12.75032043,
301419,148.50,On?1:1,160,120,0,0[0],11111111,11.5000,0.00000321,-0.00000000,11.50032043,
302710,149.00,On?1:1,160,120,0,0[0],11111111,11.0000,0.00000321,-0.00000000,11.00032138,
304002,149.50,On?1:1,160,120,0,0[0],11111111,10.5000,0.00000321,-0.00000000,10.50032138,
305293,150.00,On?1:1,160,120,0,0[0],11111111,10.0000,0.00000321,-0.00000000,10.00032138,
306585,149.00,On?1:1,160,120,0,0[0],11111111,11.0000,0.00000322,0.00000000,11.00032138,
307875,149.25,On?1:1,160,120,0,0[0],11111111,10.7500,0.00000322,-0.00000000,10.75032234,
309167,151.50,On?1:1,160,120,0,0[0],11111111,8.5000,0.00000322,-0.00000000,8.50032234,
310456,150.75,On?1:1,160,120,0,0[0],11111110,9.2500,0.00000322,0.00000000,9.25032234,
311745,150.50,On?1:1,160,120,0,0[0],11111110,9.5000,0.00000323,0.00000000,9.50032234,
313033,150.00,On?1:1,160,120,0,0[0],11111110,10.0000,0.00000323,0.00000000,10.00032234,
314323,150.75,On?1:1,160,120,0,0[0],11111111,9.2500,0.00000323,-0.00000000,9.25032329,
315613,152.25,On?1:0,160,120,0,0[0],11111110,7.7500,0.00000323,-0.00000000,7.75032329,
316902,153.00,On?0:1,160,120,0,0[0],11111110,7.0000,0.00000323,-0.00000000,7.00032329,
318192,155.00,On?1:1,160,120,0,0[0],11111110,5.0000,0.00000323,-0.00000000,5.00032329,
319481,153.25,On?1:1,160,120,0,0[0],11111110,6.7500,0.00000324,0.00000000,6.75032377,
320770,154.25,On?1:1,160,120,0,0[0],11111110,5.7500,0.00000324,-0.00000000,5.75032377,
322059,152.50,On?1:1,160,120,0,0[0],11111110,7.5000,0.00000324,0.00000000,7.50032377,
323347,153.00,On?1:1,160,120,0,0[0],11111110,7.0000,0.00000324,-0.00000000,7.00032424,
324637,152.75,On?1:1,160,120,0,0[0],11111110,7.2500,0.00000324,0.00000000,7.25032424,
325925,152.75,On?1:0,160,120,0,0[0],11111110,7.2500,0.00000324,0.00000000,7.25032424,
327214,153.50,On?0:1,160,120,0,0[0],11111110,6.5000,0.00000325,-0.00000000,6.50032472,
328503,153.75,On?1:1,160,120,0,0[0],11111110,6.2500,0.00000325,-0.00000000,6.25032472,
329792,154.00,On?1:1,160,120,0,0[0],11111110,6.0000,0.00000325,-0.00000000,6.00032472,
331082,153.25,On?1:1,160,120,0,0[0],11111110,6.7500,0.00000325,0.00000000,6.75032520,
332370,153.75,On?1:1,160,120,0,0[0],11111110,6.2500,0.00000325,-0.00000000,6.25032520,
333660,154.25,On?1:1,160,120,0,0[0],11111110,5.7500,0.00000325,-0.00000000,5.75032520,
334949,153.25,On?1:1,160,120,0,0[0],11111110,6.7500,0.00000325,0.00000000,6.75032567,
336238,155.25,On?1:0,160,120,0,0[0],11111110,4.7500,0.00000326,-0.00000000,4.75032567,
337527,156.50,On?0:1,160,120,0,0[0],11101110,3.5000,0.00000326,-0.00000000,3.50032567,
338817,156.50,On?1:1,160,120,1289,0[0],11101110,3.5000,0.00000326,0.00000000,3.50032567,
340108,156.00,On?1:1,160,120,2581,0[0],11101110,4.0000,0.00000326,0.00000000,4.00032567,
341399,156.50,On?1:0,160,120,3872,0[0],11101110,3.5000,0.00000326,-0.00000000,3.50032591,
342692,156.25,On?0:1,160,120,5165,0[0],11101110,3.7500,0.00000326,0.00000000,3.75032591,
343984,155.25,On?1:1,160,120,6456,0[0],11101110,4.7500,0.00000326,0.00000000,4.75032615,
345275,155.00,On?1:1,160,120,7748,0[0],11101110,5.0000,0.00000326,0.00000000,5.00032615,
346566,155.75,On?1:0,160,120,7748,0[0],11111110,4.2500,0.00000326,-0.00000000,4.25032615,
347859,155.25,On?0:1,160,120,10332,0[0],11101110,4.7500,0.00000326,0.00000000,4.75032663,
349152,155.50,On?1:1,160,120,11624,0[0],11101110,4.5000,0.00000327,-0.00000000,4.50032663,
350445,155.25,On?1:1,160,120,12918,0[0],11101110,4.7500,0.00000327,0.00000000,4.75032663,
351737,156.75,On?1:0,160,120,14211,0[0],11101110,3.2500,0.00000327,-0.00000000,3.25032663,
353032,157.00,On?0:1,160,120,15504,0[0],11101110,3.0000,0.00000327,-0.00000000,3.00032687,
354325,158.50,On?1:1,160,120,16797,0[0],11101110,1.5000,0.00000327,-0.00000000,1.50032687,
355618,157.50,On?1:1,160,120,18092,0[0],11101110,2.5000,0.00000327,0.00000000,2.50032687,
356912,158.25,On?1:0,160,120,19384,0[0],11101110,1.7500,0.00000327,-0.00000000,1.75032687,
