=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.08.24 07:20:00 =~=~=~=~=~=~=~=~=~=~=~=
00000000,nan,
Locating devices...Found 1 devices.
Parasite power is: OFF
Device 0 Address: 3B86B65D06D80C30
Device 0 Resolution: 12
Selected profile: 1
profile1: MEMS mics
12059,27.50,On?0:0,160,120,0,0[0],0,132.5000,0.00000003,-0.00000001,132.50000000,
12844,27.50,On?1:1,160,120,0,0[0],11111111,132.5000,0.00000006,0.00000000,132.50000000,
13634,27.50,On?1:1,160,120,0,0[0],11111111,132.5000,0.00000009,0.00000000,132.50001525,
14425,27.50,On?1:1,160,120,0,0[0],11111111,132.5000,0.00000012,0.00000000,132.50001525,
15215,27.50,On?1:1,160,120,0,0[0],11111111,132.5000,0.00000015,0.00000000,132.50001525,
16006,27.50,On?1:1,160,120,0,0[0],11111111,132.5000,0.00000019,0.00000000,132.50001525,
16796,27.50,On?1:1,160,120,0,0[0],11111111,132.5000,0.00000022,0.00000000,132.50001525,
17587,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000025,0.00000000,132.75003051,
18376,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000028,0.00000000,132.75003051,
19167,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000031,0.00000000,132.75003051,
19957,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000034,0.00000000,132.75003051,
20748,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000037,0.00000000,132.75003051,
21538,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000040,0.00000000,132.75004577,
22329,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000043,0.00000000,132.75004577,
23119,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000046,0.00000000,132.75004577,
23910,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000049,0.00000000,132.75004577,
24700,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000053,0.00000000,132.75004577,
25490,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000056,0.00000000,132.75006103,
26280,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000059,0.00000000,132.75006103,
27071,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000062,0.00000000,132.75006103,
27862,27.25,On?1:1,160,120,0,0[0],11111111,132.7500,0.00000065,0.00000000,132.75006103,
