=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.08.24 08:13:23 =~=~=~=~=~=~=~=~=~=~=~=
.0000,0.000ðLocating devices...Found 1 devices.
Parasite power is: OFF
Device 0 Address: 3B86B65D06D80C30
Device 0 Resolution: 12
Temp: 127.5000000000Selected profile: 1
profile1: MEMS mics
12650,125.50,On?0:0,160,120,0,0[0],0,34.5000,0.00000001,0.00000000,34.50000000,
13932,125.25,On?1:1,160,120,0,0[0],11111111,34.7500,0.00000002,0.00000000,34.75000000,
15221,125.00,On?1:1,160,120,0,0[0],11111111,35.0000,0.00000002,0.00000000,35.00000381,
16510,124.75,On?1:1,160,120,0,0[0],11111111,35.2500,0.00000003,0.00000000,35.25000381,
17800,124.50,On?1:1,160,120,0,0[0],11111111,35.5000,0.00000004,0.00000000,35.50000381,
19090,124.25,On?1:1,160,120,0,0[0],11111111,35.7500,0.00000005,0.00000000,35.75000381,
20379,124.00,On?1:1,160,120,0,0[0],11111111,36.0000,0.00000006,0.00000000,36.00000762,
21668,123.75,On?1:1,160,120,0,0[0],11111111,36.2500,0.00000007,0.00000000,36.25000762,
22958,123.50,On?1:1,160,120,0,0[0],11111111,36.5000,0.00000007,0.00000000,36.50000762,
24247,123.25,On?1:1,160,120,0,0[0],11111111,36.7500,0.00000008,0.00000000,36.75000762,
25536,123.00,On?1:1,160,120,0,0[0],11111111,37.0000,0.00000009,0.00000000,37.00000762,
26826,122.75,On?1:1,160,120,0,0[0],11111111,37.2500,0.00000010,0.00000000,37.25001144,
28115,122.75,On?1:1,160,120,0,0[0],11111111,37.2500,0.00000011,0.00000000,37.25001144,
29405,122.25,On?1:1,160,120,0,0[0],11111111,37.7500,0.00000012,0.00000000,37.75001144,
30694,122.00,On?1:1,160,120,0,0[0],11111111,38.0000,0.00000013,0.00000000,38.00001144,
31983,122.00,On?1:1,160,120,0,0[0],11111111,38.0000,0.00000014,0.00000000,38.00001525,
33272,121.75,On?1:1,160,120,0,0[0],11111111,38.2500,0.00000014,0.00000000,38.25001525,
34563,121.50,On?1:1,160,120,0,0[0],11111111,38.5000,0.00000015,0.00000000,38.50001525,
35852,121.25,On?1:1,160,120,0,0[0],11111111,38.7500,0.00000016,0.00000000,38.75001525,
37141,121.25,On?1:1,160,120,0,0[0],11111111,38.7500,0.00000017,0.00000000,38.75001525,
38430,121.00,On?1:1,160,120,0,0[0],11111111,39.0000,0.00000018,0.00000000,39.00001907,
39719,120.50,On?1:1,160,120,0,0[0],11111111,39.5000,0.00000019,0.00000000,39.50001907,
41009,120.25,On?1:1,160,120,0,0[0],11111111,39.7500,0.00000020,0.00000000,39.75001907,
42299,120.00,On?1:1,160,120,0,0[0],11111111,40.0000,0.00000021,0.00000000,40.00001907,
43588,120.00,On?1:1,160,120,0,0[0],11111111,40.0000,0.00000022,0.00000000,40.00002288,
44877,119.75,On?1:1,160,120,0,0[0],11111111,40.2500,0.00000023,0.00000000,40.25002288,
46167,119.50,On?1:1,160,120,0,0[0],11111111,40.5000,0.00000024,0.00000000,40.50002288,
47456,119.25,On?1:1,160,120,0,0[0],11111111,40.7500,0.00000025,0.00000000,40.75002288,
48745,119.25,On?1:1,160,120,0,0[0],11111111,40.7500,0.00000026,0.00000000,40.75002670,
50035,119.00,On?1:1,160,120,0,0[0],11111111,41.0000,0.00000026,0.00000000,41.00002670,
51324,118.75,On?1:1,160,120,0,0[0],11111111,41.2500,0.00000027,0.00000000,41.25002670,
52614,118.25,On?1:1,160,120,0,0[0],11111111,41.7500,0.00000028,0.00000000,41.75002670,
53903,118.25,On?1:1,160,120,0,0[0],11111111,41.7500,0.00000029,0.00000000,41.75003051,
55192,118.00,On?1:1,160,120,0,0[0],11111111,42.0000,0.00000030,0.00000000,42.00003051,
56481,117.75,On?1:1,160,120,0,0[0],11111111,42.2500,0.00000031,0.00000000,42.25003051,
57772,117.50,On?1:1,160,120,0,0[0],11111111,42.5000,0.00000032,0.00000000,42.50003051,
59061,117.50,On?1:1,160,120,0,0[0],11111111,42.5000,0.00000033,0.00000000,42.50003433,
60350,117.00,On?1:1,160,120,0,0[0],11111111,43.0000,0.00000034,0.00000000,43.00003433,
61639,117.00,On?1:1,160,120,0,0[0],11111111,43.0000,0.00000035,0.00000000,43.00003433,
62928,116.75,On?1:1,160,120,0,0[0],11111111,43.2500,0.00000036,0.00000000,43.25003814,
64218,116.75,On?1:1,160,120,0,0[0],11111111,43.2500,0.00000037,0.00000000,43.25003814,
65508,116.75,On?1:1,160,120,0,0[0],11111111,43.2500,0.00000038,0.00000000,43.25003814,
66797,116.50,On?1:1,160,120,0,0[0],11111111,43.5000,0.00000039,0.00000000,43.50003814,
68086,116.50,On?1:1,160,120,0,0[0],11111111,43.5000,0.00000040,0.00000000,43.50004196,
69376,116.50,On?1:1,160,120,0,0[0],11111111,43.5000,0.00000041,0.00000000,43.50004196,
70665,116.75,On?1:1,160,120,0,0[0],11111111,43.2500,0.00000042,-0.00000000,43.25004196,
71955,117.00,On?1:1,160,120,0,0[0],11111111,43.0000,0.00000043,-0.00000000,43.00004196,
73246,117.25,On?1:1,160,120,0,0[0],11111111,42.7500,0.00000044,-0.00000000,42.75004577,
74536,117.25,On?1:1,160,120,0,0[0],11111111,42.7500,0.00000045,0.00000000,42.75004577,
75826,117.50,On?1:1,160,120,0,0[0],11111111,42.5000,0.00000046,-0.00000000,42.50004577,
77116,117.75,On?1:1,160,120,0,0[0],11111111,42.2500,0.00000047,-0.00000000,42.25004577,
78406,118.25,On?1:1,160,120,0,0[0],11111111,41.7500,0.00000048,-0.00000000,41.75004959,
79697,118.50,On?1:1,160,120,0,0[0],11111111,41.5000,0.00000049,-0.00000000,41.50004959,
80988,118.75,On?1:1,160,120,0,0[0],11111111,41.2500,0.00000050,-0.00000000,41.25004959,
82278,119.00,On?1:1,160,120,0,0[0],11111111,41.0000,0.00000051,-0.00000000,41.00004959,
83568,119.50,On?1:1,160,120,0,0[0],11111111,40.5000,0.00000052,-0.00000000,40.50005340,
84858,120.00,On?1:1,160,120,0,0[0],11111111,40.0000,0.00000053,-0.00000000,40.00005340,
